section,key,value
batch:batch-181,status,completed
batch:batch-182,batch_id,batch-182
batch:batch-182,cycle_time,8.0
batch:batch-182,queue_wait_time,0.0
batch:batch-182,processing_time,4.0
batch:batch-182,stages_count,3
batch:batch-182,completed,False
batch:batch-182,rejected,True
batch:batch-182,waited_in_queue,False
batch:batch-182,status,rejected
batch:batch-183,batch_id,batch-183
batch:batch-183,cycle_time,6.0
batch:batch-183,queue_wait_time,1.0
batch:batch-183,processing_time,4.0
batch:batch-183,stages_count,3
batch:batch-183,completed,False
batch:batch-183,rejected,True
batch:batch-183,waited_in_queue,True
batch:batch-183,status,rejected
batch:batch-184,batch_id,batch-184
batch:batch-184,cycle_time,67.0
batch:batch-184,queue_wait_time,0.0
batch:batch-184,processing_time,16.0
batch:batch-184,stages_count,3
batch:batch-184,completed,True
batch:batch-184,rejected,False
batch:batch-184,waited_in_queue,True
batch:batch-184,status,completed
batch:batch-185,batch_id,batch-185
batch:batch-185,cycle_time,6.0
batch:batch-185,queue_wait_time,0.0
batch:batch-185,processing_time,4.0
batch:batch-185,stages_count,3
batch:batch-185,completed,False
batch:batch-185,rejected,True
batch:batch-185,waited_in_queue,False
batch:batch-185,status,rejected
batch:batch-186,batch_id,batch-186
batch:batch-186,cycle_time,4.0
batch:batch-186,queue_wait_time,0.0
batch:batch-186,processing_time,4.0
batch:batch-186,stages_count,3
batch:batch-186,completed,False
batch:batch-186,rejected,True
batch:batch-186,waited_in_queue,False
batch:batch-186,status,rejected
batch:batch-187,batch_id,batch-187
batch:batch-187,cycle_time,69.0
batch:batch-187,queue_wait_time,0.0
batch:batch-187,processing_time,16.0
batch:batch-187,stages_count,3
batch:batch-187,completed,True
batch:batch-187,rejected,False
batch:batch-187,waited_in_queue,True
batch:batch-187,status,completed
batch:batch-188,batch_id,batch-188
batch:batch-188,cycle_time,4.0
batch:batch-188,queue_wait_time,0.0
batch:batch-188,processing_time,4.0
batch:batch-188,stages_count,3
batch:batch-188,completed,False
batch:batch-188,rejected,True
batch:batch-188,waited_in_queue,False
batch:batch-188,status,rejected
batch:batch-189,batch_id,batch-189
batch:batch-189,cycle_time,75.0
batch:batch-189,queue_wait_time,0.0
batch:batch-189,processing_time,16.0
batch:batch-189,stages_count,3
batch:batch-189,completed,True
batch:batch-189,rejected,False
batch:batch-189,waited_in_queue,True
batch:batch-189,status,completed
batch:batch-190,batch_id,batch-190
batch:batch-190,cycle_time,13.0
batch:batch-190,queue_wait_time,7.0
batch:batch-190,processing_time,4.0
batch:batch-190,stages_count,3
batch:batch-190,completed,False
batch:batch-190,rejected,True
batch:batch-190,waited_in_queue,True
batch:batch-190,status,rejected
batch:batch-191,batch_id,batch-191
batch:batch-191,cycle_time,11.0
batch:batch-191,queue_wait_time,7.0
batch:batch-191,processing_time,4.0
batch:batch-191,stages_count,3
batch:batch-191,completed,False
batch:batch-191,rejected,True
batch:batch-191,waited_in_queue,True
batch:batch-191,status,rejected
batch:batch-192,batch_id,batch-192
batch:batch-192,cycle_time,76.0
batch:batch-192,queue_wait_time,4.0
batch:batch-192,processing_time,16.0
batch:batch-192,stages_count,3
batch:batch-192,completed,True
batch:batch-192,rejected,False
batch:batch-192,waited_in_queue,True
batch:batch-192,status,completed
batch:batch-193,batch_id,batch-193
batch:batch-193,cycle_time,9.0
batch:batch-193,queue_wait_time,5.0
batch:batch-193,processing_time,4.0
batch:batch-193,stages_count,3
batch:batch-193,completed,False
batch:batch-193,rejected,True
batch:batch-193,waited_in_queue,True
batch:batch-193,status,rejected
batch:batch-194,batch_id,batch-194
batch:batch-194,cycle_time,8.0
batch:batch-194,queue_wait_time,1.0
batch:batch-194,processing_time,4.0
batch:batch-194,stages_count,3
batch:batch-194,completed,False
batch:batch-194,rejected,True
batch:batch-194,waited_in_queue,True
batch:batch-194,status,rejected
batch:batch-195,batch_id,batch-195
batch:batch-195,cycle_time,7.0
batch:batch-195,queue_wait_time,0.0
batch:batch-195,processing_time,4.0
batch:batch-195,stages_count,3
batch:batch-195,completed,False
batch:batch-195,rejected,True
batch:batch-195,waited_in_queue,False
batch:batch-195,status,rejected
batch:batch-196,batch_id,batch-196
batch:batch-196,cycle_time,73.0
batch:batch-196,queue_wait_time,0.0
batch:batch-196,processing_time,16.0
batch:batch-196,stages_count,3
batch:batch-196,completed,True
batch:batch-196,rejected,False
batch:batch-196,waited_in_queue,True
batch:batch-196,status,completed
batch:batch-197,batch_id,batch-197
batch:batch-197,cycle_time,8.0
batch:batch-197,queue_wait_time,4.0
batch:batch-197,processing_time,4.0
batch:batch-197,stages_count,3
batch:batch-197,completed,False
batch:batch-197,rejected,True
batch:batch-197,waited_in_queue,True
batch:batch-197,status,rejected
batch:batch-198,batch_id,batch-198
batch:batch-198,cycle_time,6.0
batch:batch-198,queue_wait_time,2.0
batch:batch-198,processing_time,4.0
batch:batch-198,stages_count,3
batch:batch-198,completed,False
batch:batch-198,rejected,True
batch:batch-198,waited_in_queue,True
batch:batch-198,status,rejected
batch:batch-199,batch_id,batch-199
batch:batch-199,cycle_time,73.0
batch:batch-199,queue_wait_time,0.0
batch:batch-199,processing_time,16.0
batch:batch-199,stages_count,3
batch:batch-199,completed,True
batch:batch-199,rejected,False
batch:batch-199,waited_in_queue,True
batch:batch-199,status,completed
batch:batch-200,batch_id,batch-200
batch:batch-200,cycle_time,12.0
batch:batch-200,queue_wait_time,3.0
batch:batch-200,processing_time,4.0
batch:batch-200,stages_count,3
batch:batch-200,completed,False
batch:batch-200,rejected,True
batch:batch-200,waited_in_queue,True
batch:batch-200,status,rejected
batch:batch-201,batch_id,batch-201
batch:batch-201,cycle_time,10.0
batch:batch-201,queue_wait_time,6.0
batch:batch-201,processing_time,4.0
batch:batch-201,stages_count,3
batch:batch-201,completed,False
batch:batch-201,rejected,True
batch:batch-201,waited_in_queue,True
batch:batch-201,status,rejected
batch:batch-202,batch_id,batch-202
batch:batch-202,cycle_time,77.0
batch:batch-202,queue_wait_time,3.0
batch:batch-202,processing_time,16.0
batch:batch-202,stages_count,3
batch:batch-202,completed,True
batch:batch-202,rejected,False
batch:batch-202,waited_in_queue,True
batch:batch-202,status,completed
batch:batch-203,batch_id,batch-203
batch:batch-203,cycle_time,14.0
batch:batch-203,queue_wait_time,2.0
batch:batch-203,processing_time,4.0
batch:batch-203,stages_count,3
batch:batch-203,completed,False
batch:batch-203,rejected,True
batch:batch-203,waited_in_queue,True
batch:batch-203,status,rejected
batch:batch-204,batch_id,batch-204
batch:batch-204,cycle_time,12.0
batch:batch-204,queue_wait_time,6.0
batch:batch-204,processing_time,4.0
batch:batch-204,stages_count,3
batch:batch-204,completed,False
batch:batch-204,rejected,True
batch:batch-204,waited_in_queue,True
batch:batch-204,status,rejected
batch:batch-205,batch_id,batch-205
batch:batch-205,cycle_time,10.0
batch:batch-205,queue_wait_time,5.0
batch:batch-205,processing_time,4.0
batch:batch-205,stages_count,3
batch:batch-205,completed,False
batch:batch-205,rejected,True
batch:batch-205,waited_in_queue,True
batch:batch-205,status,rejected
batch:batch-206,batch_id,batch-206
batch:batch-206,cycle_time,75.0
batch:batch-206,queue_wait_time,1.0
batch:batch-206,processing_time,16.0
batch:batch-206,stages_count,3
batch:batch-206,completed,True
batch:batch-206,rejected,False
batch:batch-206,waited_in_queue,True
batch:batch-206,status,completed
batch:batch-207,batch_id,batch-207
batch:batch-207,cycle_time,8.0
batch:batch-207,queue_wait_time,2.0
batch:batch-207,processing_time,4.0
batch:batch-207,stages_count,3
batch:batch-207,completed,False
batch:batch-207,rejected,True
batch:batch-207,waited_in_queue,True
batch:batch-207,status,rejected
batch:batch-208,batch_id,batch-208
batch:batch-208,cycle_time,7.0
batch:batch-208,queue_wait_time,2.0
batch:batch-208,processing_time,4.0
batch:batch-208,stages_count,3
batch:batch-208,completed,False
batch:batch-208,rejected,True
batch:batch-208,waited_in_queue,True
batch:batch-208,status,rejected
batch:batch-209,batch_id,batch-209
batch:batch-209,cycle_time,5.0
batch:batch-209,queue_wait_time,1.0
batch:batch-209,processing_time,4.0
batch:batch-209,stages_count,3
batch:batch-209,completed,False
batch:batch-209,rejected,True
batch:batch-209,waited_in_queue,True
batch:batch-209,status,rejected
batch:batch-210,batch_id,batch-210
batch:batch-210,cycle_time,73.0
batch:batch-210,queue_wait_time,0.0
batch:batch-210,processing_time,16.0
batch:batch-210,stages_count,3
batch:batch-210,completed,True
batch:batch-210,rejected,False
batch:batch-210,waited_in_queue,True
batch:batch-210,status,completed
batch:batch-211,batch_id,batch-211
batch:batch-211,cycle_time,7.0
batch:batch-211,queue_wait_time,0.0
batch:batch-211,processing_time,4.0
batch:batch-211,stages_count,3
batch:batch-211,completed,False
batch:batch-211,rejected,True
batch:batch-211,waited_in_queue,False
batch:batch-211,status,rejected
batch:batch-212,batch_id,batch-212
batch:batch-212,cycle_time,6.0
batch:batch-212,queue_wait_time,0.0
batch:batch-212,processing_time,4.0
batch:batch-212,stages_count,3
batch:batch-212,completed,False
batch:batch-212,rejected,True
batch:batch-212,waited_in_queue,False
batch:batch-212,status,rejected
batch:batch-213,batch_id,batch-213
batch:batch-213,cycle_time,73.0
batch:batch-213,queue_wait_time,0.0
batch:batch-213,processing_time,16.0
batch:batch-213,stages_count,3
batch:batch-213,completed,True
batch:batch-213,rejected,False
batch:batch-213,waited_in_queue,True
batch:batch-213,status,completed
batch:batch-214,batch_id,batch-214
batch:batch-214,cycle_time,5.0
batch:batch-214,queue_wait_time,1.0
batch:batch-214,processing_time,4.0
batch:batch-214,stages_count,3
batch:batch-214,completed,False
batch:batch-214,rejected,True
batch:batch-214,waited_in_queue,True
batch:batch-214,status,rejected
batch:batch-215,batch_id,batch-215
batch:batch-215,cycle_time,6.0
batch:batch-215,queue_wait_time,0.0
batch:batch-215,processing_time,4.0
batch:batch-215,stages_count,3
batch:batch-215,completed,False
batch:batch-215,rejected,True
batch:batch-215,waited_in_queue,False
batch:batch-215,status,rejected
batch:batch-216,batch_id,batch-216
batch:batch-216,cycle_time,74.0
batch:batch-216,queue_wait_time,0.0
batch:batch-216,processing_time,16.0
batch:batch-216,stages_count,3
batch:batch-216,completed,True
batch:batch-216,rejected,False
batch:batch-216,waited_in_queue,True
batch:batch-216,status,completed
batch:batch-217,batch_id,batch-217
batch:batch-217,cycle_time,8.0
batch:batch-217,queue_wait_time,0.0
batch:batch-217,processing_time,4.0
batch:batch-217,stages_count,3
batch:batch-217,completed,False
batch:batch-217,rejected,True
batch:batch-217,waited_in_queue,False
batch:batch-217,status,rejected
batch:batch-218,batch_id,batch-218
batch:batch-218,cycle_time,10.0
batch:batch-218,queue_wait_time,2.0
batch:batch-218,processing_time,4.0
batch:batch-218,stages_count,3
batch:batch-218,completed,False
batch:batch-218,rejected,True
batch:batch-218,waited_in_queue,True
batch:batch-218,status,rejected
batch:batch-219,batch_id,batch-219
batch:batch-219,cycle_time,8.0
batch:batch-219,queue_wait_time,4.0
batch:batch-219,processing_time,4.0
batch:batch-219,stages_count,3
batch:batch-219,completed,False
batch:batch-219,rejected,True
batch:batch-219,waited_in_queue,True
batch:batch-219,status,rejected
batch:batch-220,batch_id,batch-220
batch:batch-220,cycle_time,72.0
batch:batch-220,queue_wait_time,2.0
batch:batch-220,processing_time,16.0
batch:batch-220,stages_count,3
batch:batch-220,completed,True
batch:batch-220,rejected,False
batch:batch-220,waited_in_queue,True
batch:batch-220,status,completed
batch:batch-221,batch_id,batch-221
batch:batch-221,cycle_time,6.0
batch:batch-221,queue_wait_time,1.0
batch:batch-221,processing_time,4.0
batch:batch-221,stages_count,3
batch:batch-221,completed,False
batch:batch-221,rejected,True
batch:batch-221,waited_in_queue,True
batch:batch-221,status,rejected
batch:batch-222,batch_id,batch-222
batch:batch-222,cycle_time,5.0
batch:batch-222,queue_wait_time,0.0
batch:batch-222,processing_time,4.0
batch:batch-222,stages_count,3
batch:batch-222,completed,False
batch:batch-222,rejected,True
batch:batch-222,waited_in_queue,False
batch:batch-222,status,rejected
batch:batch-223,batch_id,batch-223
batch:batch-223,cycle_time,6.0
batch:batch-223,queue_wait_time,0.0
batch:batch-223,processing_time,4.0
batch:batch-223,stages_count,3
batch:batch-223,completed,False
batch:batch-223,rejected,True
batch:batch-223,waited_in_queue,False
batch:batch-223,status,rejected
batch:batch-224,batch_id,batch-224
batch:batch-224,cycle_time,68.0
batch:batch-224,queue_wait_time,0.0
batch:batch-224,processing_time,16.0
batch:batch-224,stages_count,3
batch:batch-224,completed,True
batch:batch-224,rejected,False
batch:batch-224,waited_in_queue,True
batch:batch-224,status,completed
batch:batch-225,batch_id,batch-225
batch:batch-225,cycle_time,8.0
batch:batch-225,queue_wait_time,0.0
batch:batch-225,processing_time,4.0
batch:batch-225,stages_count,3
batch:batch-225,completed,False
batch:batch-225,rejected,True
batch:batch-225,waited_in_queue,False
batch:batch-225,status,rejected
batch:batch-226,batch_id,batch-226
batch:batch-226,cycle_time,8.0
batch:batch-226,queue_wait_time,2.0
batch:batch-226,processing_time,4.0
batch:batch-226,stages_count,3
batch:batch-226,completed,False
batch:batch-226,rejected,True
batch:batch-226,waited_in_queue,True
batch:batch-226,status,rejected
batch:batch-227,batch_id,batch-227
batch:batch-227,cycle_time,68.0
batch:batch-227,queue_wait_time,0.0
batch:batch-227,processing_time,16.0
batch:batch-227,stages_count,3
batch:batch-227,completed,True
batch:batch-227,rejected,False
batch:batch-227,waited_in_queue,True
batch:batch-227,status,completed
batch:batch-228,batch_id,batch-228
batch:batch-228,cycle_time,4.0
batch:batch-228,queue_wait_time,0.0
batch:batch-228,processing_time,4.0
batch:batch-228,stages_count,3
batch:batch-228,completed,False
batch:batch-228,rejected,True
batch:batch-228,waited_in_queue,False
batch:batch-228,status,rejected
batch:batch-229,batch_id,batch-229
batch:batch-229,cycle_time,7.0
batch:batch-229,queue_wait_time,0.0
batch:batch-229,processing_time,4.0
batch:batch-229,stages_count,3
batch:batch-229,completed,False
batch:batch-229,rejected,True
batch:batch-229,waited_in_queue,False
batch:batch-229,status,rejected
batch:batch-230,batch_id,batch-230
batch:batch-230,cycle_time,69.0
batch:batch-230,queue_wait_time,0.0
batch:batch-230,processing_time,16.0
batch:batch-230,stages_count,3
batch:batch-230,completed,True
batch:batch-230,rejected,False
batch:batch-230,waited_in_queue,True
batch:batch-230,status,completed
batch:batch-231,batch_id,batch-231
batch:batch-231,cycle_time,9.0
batch:batch-231,queue_wait_time,1.0
batch:batch-231,processing_time,4.0
batch:batch-231,stages_count,3
batch:batch-231,completed,False
batch:batch-231,rejected,True
batch:batch-231,waited_in_queue,True
batch:batch-231,status,rejected
batch:batch-232,batch_id,batch-232
batch:batch-232,cycle_time,7.0
batch:batch-232,queue_wait_time,3.0
batch:batch-232,processing_time,4.0
batch:batch-232,stages_count,3
batch:batch-232,completed,False
batch:batch-232,rejected,True
batch:batch-232,waited_in_queue,True
batch:batch-232,status,rejected
batch:batch-233,batch_id,batch-233
batch:batch-233,cycle_time,5.0
batch:batch-233,queue_wait_time,0.0
batch:batch-233,processing_time,4.0
batch:batch-233,stages_count,3
batch:batch-233,completed,False
batch:batch-233,rejected,True
batch:batch-233,waited_in_queue,False
batch:batch-233,status,rejected
batch:batch-234,batch_id,batch-234
batch:batch-234,cycle_time,71.0
batch:batch-234,queue_wait_time,0.0
batch:batch-234,processing_time,16.0
batch:batch-234,stages_count,3
batch:batch-234,completed,True
batch:batch-234,rejected,False
batch:batch-234,waited_in_queue,True
batch:batch-234,status,completed
batch:batch-235,batch_id,batch-235
batch:batch-235,cycle_time,4.0
batch:batch-235,queue_wait_time,0.0
batch:batch-235,processing_time,4.0
batch:batch-235,stages_count,3
batch:batch-235,completed,False
batch:batch-235,rejected,True
batch:batch-235,waited_in_queue,False
batch:batch-235,status,rejected
batch:batch-236,batch_id,batch-236
batch:batch-236,cycle_time,6.0
batch:batch-236,queue_wait_time,0.0
batch:batch-236,processing_time,4.0
batch:batch-236,stages_count,3
batch:batch-236,completed,False
batch:batch-236,rejected,True
batch:batch-236,waited_in_queue,False
batch:batch-236,status,rejected
batch:batch-237,batch_id,batch-237
batch:batch-237,cycle_time,74.0
batch:batch-237,queue_wait_time,0.0
batch:batch-237,processing_time,16.0
batch:batch-237,stages_count,3
batch:batch-237,completed,True
batch:batch-237,rejected,False
batch:batch-237,waited_in_queue,True
batch:batch-237,status,completed
batch:batch-238,batch_id,batch-238
batch:batch-238,cycle_time,10.0
batch:batch-238,queue_wait_time,3.0
batch:batch-238,processing_time,4.0
batch:batch-238,stages_count,3
batch:batch-238,completed,False
batch:batch-238,rejected,True
batch:batch-238,waited_in_queue,True
batch:batch-238,status,rejected
batch:batch-239,batch_id,batch-239
batch:batch-239,cycle_time,83.0
batch:batch-239,queue_wait_time,3.0
batch:batch-239,processing_time,16.0
batch:batch-239,stages_count,3
batch:batch-239,completed,True
batch:batch-239,rejected,False
batch:batch-239,waited_in_queue,True
batch:batch-239,status,completed
batch:batch-240,batch_id,batch-240
batch:batch-240,cycle_time,9.0
batch:batch-240,queue_wait_time,2.0
batch:batch-240,processing_time,4.0
batch:batch-240,stages_count,3
batch:batch-240,completed,False
batch:batch-240,rejected,True
batch:batch-240,waited_in_queue,True
batch:batch-240,status,rejected
batch:batch-241,batch_id,batch-241
batch:batch-241,cycle_time,7.0
batch:batch-241,queue_wait_time,2.0
batch:batch-241,processing_time,4.0
batch:batch-241,stages_count,3
batch:batch-241,completed,False
batch:batch-241,rejected,True
batch:batch-241,waited_in_queue,True
batch:batch-241,status,rejected
batch:batch-242,batch_id,batch-242
batch:batch-242,cycle_time,83.0
batch:batch-242,queue_wait_time,0.0
batch:batch-242,processing_time,16.0
batch:batch-242,stages_count,3
batch:batch-242,completed,True
batch:batch-242,rejected,False
batch:batch-242,waited_in_queue,True
batch:batch-242,status,completed
batch:batch-243,batch_id,batch-243
batch:batch-243,cycle_time,8.0
batch:batch-243,queue_wait_time,4.0
batch:batch-243,processing_time,4.0
batch:batch-243,stages_count,3
batch:batch-243,completed,False
batch:batch-243,rejected,True
batch:batch-243,waited_in_queue,True
batch:batch-243,status,rejected
batch:batch-244,batch_id,batch-244
batch:batch-244,cycle_time,9.0
batch:batch-244,queue_wait_time,2.0
batch:batch-244,processing_time,4.0
batch:batch-244,stages_count,3
batch:batch-244,completed,False
batch:batch-244,rejected,True
batch:batch-244,waited_in_queue,True
batch:batch-244,status,rejected
batch:batch-245,batch_id,batch-245
batch:batch-245,cycle_time,7.0
batch:batch-245,queue_wait_time,2.0
batch:batch-245,processing_time,4.0
batch:batch-245,stages_count,3
batch:batch-245,completed,False
batch:batch-245,rejected,True
batch:batch-245,waited_in_queue,True
batch:batch-245,status,rejected
batch:batch-246,batch_id,batch-246
batch:batch-246,cycle_time,82.0
batch:batch-246,queue_wait_time,1.0
batch:batch-246,processing_time,16.0
batch:batch-246,stages_count,3
batch:batch-246,completed,False
batch:batch-246,rejected,True
batch:batch-246,waited_in_queue,True
batch:batch-246,status,rejected
batch:batch-247,batch_id,batch-247
batch:batch-247,cycle_time,5.0
batch:batch-247,queue_wait_time,0.0
batch:batch-247,processing_time,4.0
batch:batch-247,stages_count,3
batch:batch-247,completed,False
batch:batch-247,rejected,True
batch:batch-247,waited_in_queue,False
batch:batch-247,status,rejected
batch:batch-248,batch_id,batch-248
batch:batch-248,cycle_time,4.0
batch:batch-248,queue_wait_time,0.0
batch:batch-248,processing_time,4.0
batch:batch-248,stages_count,3
batch:batch-248,completed,False
batch:batch-248,rejected,True
batch:batch-248,waited_in_queue,False
batch:batch-248,status,rejected
batch:batch-249,batch_id,batch-249
batch:batch-249,cycle_time,7.0
batch:batch-249,queue_wait_time,0.0
batch:batch-249,processing_time,4.0
batch:batch-249,stages_count,3
batch:batch-249,completed,False
batch:batch-249,rejected,True
batch:batch-249,waited_in_queue,False
batch:batch-249,status,rejected
batch:batch-250,batch_id,batch-250
batch:batch-250,cycle_time,6.0
batch:batch-250,queue_wait_time,1.0
batch:batch-250,processing_time,4.0
batch:batch-250,stages_count,3
batch:batch-250,completed,False
batch:batch-250,rejected,True
batch:batch-250,waited_in_queue,True
batch:batch-250,status,rejected
batch:batch-251,batch_id,batch-251
batch:batch-251,cycle_time,79.0
batch:batch-251,queue_wait_time,0.0
batch:batch-251,processing_time,16.0
batch:batch-251,stages_count,3
batch:batch-251,completed,True
batch:batch-251,rejected,False
batch:batch-251,waited_in_queue,True
batch:batch-251,status,completed
batch:batch-252,batch_id,batch-252
batch:batch-252,cycle_time,5.0
batch:batch-252,queue_wait_time,0.0
batch:batch-252,processing_time,4.0
batch:batch-252,stages_count,3
batch:batch-252,completed,False
batch:batch-252,rejected,True
batch:batch-252,waited_in_queue,False
batch:batch-252,status,rejected
batch:batch-253,batch_id,batch-253
batch:batch-253,cycle_time,5.0
batch:batch-253,queue_wait_time,0.0
batch:batch-253,processing_time,4.0
batch:batch-253,stages_count,3
batch:batch-253,completed,False
batch:batch-253,rejected,True
batch:batch-253,waited_in_queue,False
batch:batch-253,status,rejected
batch:batch-254,batch_id,batch-254
batch:batch-254,cycle_time,88.0
batch:batch-254,queue_wait_time,0.0
batch:batch-254,processing_time,16.0
batch:batch-254,stages_count,3
batch:batch-254,completed,True
batch:batch-254,rejected,False
batch:batch-254,waited_in_queue,True
batch:batch-254,status,completed
batch:batch-255,batch_id,batch-255
batch:batch-255,cycle_time,5.0
batch:batch-255,queue_wait_time,1.0
batch:batch-255,processing_time,4.0
batch:batch-255,stages_count,3
batch:batch-255,completed,False
batch:batch-255,rejected,True
batch:batch-255,waited_in_queue,True
batch:batch-255,status,rejected
batch:batch-256,batch_id,batch-256
batch:batch-256,cycle_time,7.0
batch:batch-256,queue_wait_time,0.0
batch:batch-256,processing_time,4.0
batch:batch-256,stages_count,3
batch:batch-256,completed,False
batch:batch-256,rejected,True
batch:batch-256,waited_in_queue,False
batch:batch-256,status,rejected
batch:batch-257,batch_id,batch-257
batch:batch-257,cycle_time,7.0
batch:batch-257,queue_wait_time,1.0
batch:batch-257,processing_time,4.0
batch:batch-257,stages_count,3
batch:batch-257,completed,False
batch:batch-257,rejected,True
batch:batch-257,waited_in_queue,True
batch:batch-257,status,rejected
batch:batch-258,batch_id,batch-258
batch:batch-258,cycle_time,85.0
batch:batch-258,queue_wait_time,1.0
batch:batch-258,processing_time,16.0
batch:batch-258,stages_count,3
batch:batch-258,completed,True
batch:batch-258,rejected,False
batch:batch-258,waited_in_queue,True
batch:batch-258,status,completed
batch:batch-259,batch_id,batch-259
batch:batch-259,cycle_time,93.0
batch:batch-259,queue_wait_time,0.0
batch:batch-259,processing_time,16.0
batch:batch-259,stages_count,3
batch:batch-259,completed,True
batch:batch-259,rejected,False
batch:batch-259,waited_in_queue,True
batch:batch-259,status,completed
batch:batch-260,batch_id,batch-260
batch:batch-260,cycle_time,14.0
batch:batch-260,queue_wait_time,9.0
batch:batch-260,processing_time,4.0
batch:batch-260,stages_count,3
batch:batch-260,completed,False
batch:batch-260,rejected,True
batch:batch-260,waited_in_queue,True
batch:batch-260,status,rejected
batch:batch-261,batch_id,batch-261
batch:batch-261,cycle_time,12.0
batch:batch-261,queue_wait_time,8.0
batch:batch-261,processing_time,4.0
batch:batch-261,stages_count,3
batch:batch-261,completed,False
batch:batch-261,rejected,True
batch:batch-261,waited_in_queue,True
batch:batch-261,status,rejected
batch:batch-262,batch_id,batch-262
batch:batch-262,cycle_time,11.0
batch:batch-262,queue_wait_time,5.0
batch:batch-262,processing_time,4.0
batch:batch-262,stages_count,3
batch:batch-262,completed,False
batch:batch-262,rejected,True
batch:batch-262,waited_in_queue,True
batch:batch-262,status,rejected
batch:batch-263,batch_id,batch-263
batch:batch-263,cycle_time,9.0
batch:batch-263,queue_wait_time,4.0
batch:batch-263,processing_time,4.0
batch:batch-263,stages_count,3
batch:batch-263,completed,False
batch:batch-263,rejected,True
batch:batch-263,waited_in_queue,True
batch:batch-263,status,rejected
batch:batch-264,batch_id,batch-264
batch:batch-264,cycle_time,7.0
batch:batch-264,queue_wait_time,3.0
batch:batch-264,processing_time,4.0
batch:batch-264,stages_count,3
batch:batch-264,completed,False
batch:batch-264,rejected,True
batch:batch-264,waited_in_queue,True
batch:batch-264,status,rejected
batch:batch-265,batch_id,batch-265
batch:batch-265,cycle_time,87.0
batch:batch-265,queue_wait_time,1.0
batch:batch-265,processing_time,16.0
batch:batch-265,stages_count,3
batch:batch-265,completed,True
batch:batch-265,rejected,False
batch:batch-265,waited_in_queue,True
batch:batch-265,status,completed
batch:batch-266,batch_id,batch-266
batch:batch-266,cycle_time,6.0
batch:batch-266,queue_wait_time,0.0
batch:batch-266,processing_time,4.0
batch:batch-266,stages_count,3
batch:batch-266,completed,False
batch:batch-266,rejected,True
batch:batch-266,waited_in_queue,False
batch:batch-266,status,rejected
batch:batch-267,batch_id,batch-267
batch:batch-267,cycle_time,7.0
batch:batch-267,queue_wait_time,0.0
batch:batch-267,processing_time,4.0
batch:batch-267,stages_count,3
batch:batch-267,completed,False
batch:batch-267,rejected,True
batch:batch-267,waited_in_queue,False
batch:batch-267,status,rejected
batch:batch-268,batch_id,batch-268
batch:batch-268,cycle_time,6.0
batch:batch-268,queue_wait_time,1.0
batch:batch-268,processing_time,4.0
batch:batch-268,stages_count,3
batch:batch-268,completed,False
batch:batch-268,rejected,True
batch:batch-268,waited_in_queue,True
batch:batch-268,status,rejected
batch:batch-269,batch_id,batch-269
batch:batch-269,cycle_time,6.0
batch:batch-269,queue_wait_time,0.0
batch:batch-269,processing_time,4.0
batch:batch-269,stages_count,3
batch:batch-269,completed,False
batch:batch-269,rejected,True
batch:batch-269,waited_in_queue,False
batch:batch-269,status,rejected
batch:batch-270,batch_id,batch-270
batch:batch-270,cycle_time,79.0
batch:batch-270,queue_wait_time,0.0
batch:batch-270,processing_time,16.0
batch:batch-270,stages_count,3
batch:batch-270,completed,True
batch:batch-270,rejected,False
batch:batch-270,waited_in_queue,True
batch:batch-270,status,completed
batch:batch-271,batch_id,batch-271
batch:batch-271,cycle_time,6.0
batch:batch-271,queue_wait_time,0.0
batch:batch-271,processing_time,4.0
batch:batch-271,stages_count,3
batch:batch-271,completed,False
batch:batch-271,rejected,True
batch:batch-271,waited_in_queue,False
batch:batch-271,status,rejected
batch:batch-272,batch_id,batch-272
batch:batch-272,cycle_time,9.0
batch:batch-272,queue_wait_time,0.0
batch:batch-272,processing_time,4.0
batch:batch-272,stages_count,3
batch:batch-272,completed,False
batch:batch-272,rejected,True
batch:batch-272,waited_in_queue,False
batch:batch-272,status,rejected
batch:batch-273,batch_id,batch-273
batch:batch-273,cycle_time,7.0
batch:batch-273,queue_wait_time,3.0
batch:batch-273,processing_time,4.0
batch:batch-273,stages_count,3
batch:batch-273,completed,False
batch:batch-273,rejected,True
batch:batch-273,waited_in_queue,True
batch:batch-273,status,rejected
batch:batch-274,batch_id,batch-274
batch:batch-274,cycle_time,6.0
batch:batch-274,queue_wait_time,0.0
batch:batch-274,processing_time,4.0
batch:batch-274,stages_count,3
batch:batch-274,completed,False
batch:batch-274,rejected,True
batch:batch-274,waited_in_queue,False
batch:batch-274,status,rejected
batch:batch-275,batch_id,batch-275
batch:batch-275,cycle_time,10.0
batch:batch-275,queue_wait_time,0.0
batch:batch-275,processing_time,4.0
batch:batch-275,stages_count,3
batch:batch-275,completed,False
batch:batch-275,rejected,True
batch:batch-275,waited_in_queue,False
batch:batch-275,status,rejected
batch:batch-276,batch_id,batch-276
batch:batch-276,cycle_time,71.0
batch:batch-276,queue_wait_time,0.0
batch:batch-276,processing_time,16.0
batch:batch-276,stages_count,3
batch:batch-276,completed,False
batch:batch-276,rejected,True
batch:batch-276,waited_in_queue,True
batch:batch-276,status,rejected
batch:batch-277,batch_id,batch-277
batch:batch-277,cycle_time,8.0
